Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
tear.wav,tear.mpg,tear,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
stone.wav,stone.mpg,stone,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
peach.wav,peach.mpg,peach,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bed.wav,bed.mpg,bed,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bin.wav,bin.mpg,bin,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dull.wav,dull.mpg,dull,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bark.wav,bark.mpg,bark,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
firm.wav,firm.mpg,firm,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
chase.wav,chase.mpg,chase,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dirt.wav,dirt.mpg,dirt,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dish.wav,dish.mpg,dish,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
grand.wav,grand.mpg,grand,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fault.wav,fault.mpg,fault,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
coin.wav,coin.mpg,coin,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
boil.wav,boil.mpg,boil,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
box.wav,box.mpg,box,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
eat.wav,eat.mpg,eat,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
buff.wav,buff.mpg,buff,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
foul.wav,foul.mpg,foul,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
grunt.wav,grunt.mpg,grunt,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
squat.wav,squat.mpg,squat,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
claim.wav,claim.mpg,claim,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
beard.wav,beard.mpg,beard,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
swamp.wav,swamp.mpg,swamp,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
toy.wav,toy.mpg,toy,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
drill.wav,drill.mpg,drill,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bear.wav,bear.mpg,bear,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
count.wav,count.mpg,count,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fun.wav,fun.mpg,fun,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
fly.wav,fly.mpg,fly,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
buy.wav,buy.mpg,buy,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
grip.wav,grip.mpg,grip,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
drum.wav,drum.mpg,drum,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
gag.wav,gag.mpg,gag,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
chat.wav,chat.mpg,chat,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
duck.wav,duck.mpg,duck,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
flat.wav,flat.mpg,flat,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
chin.wav,chin.mpg,chin,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bribe.wav,bribe.mpg,bribe,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fuse.wav,fuse.mpg,fuse,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
flaw.wav,flaw.mpg,flaw,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
glow.wav,glow.mpg,glow,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
flex.wav,flex.mpg,flex,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bun.wav,bun.mpg,bun,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
goose.wav,goose.mpg,goose,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
fable.wav,fable.mpg,fable,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
pants.wav,pants.mpg,pants,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fraud.wav,fraud.mpg,fraud,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
chant.wav,chant.mpg,chant,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
two.wav,two.mpg,two,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fox.wav,fox.mpg,fox,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
sock.wav,sock.mpg,sock,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
crown.wav,crown.mpg,crown,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
read.wav,read.mpg,read,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bride.wav,bride.mpg,bride,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
cop.wav,cop.mpg,cop,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
germ.wav,germ.mpg,germ,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
dream.wav,dream.mpg,dream,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
gust.wav,gust.mpg,gust,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bag.wav,bag.mpg,bag,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
guard.wav,guard.mpg,guard,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
wear.wav,wear.mpg,wear,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
born.wav,born.mpg,born,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crisp.wav,crisp.mpg,crisp,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
choir.wav,choir.mpg,choir,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
flick.wav,flick.mpg,flick,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
your.wav,your.mpg,your,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
brake.wav,brake.mpg,brake,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
build.wav,build.mpg,build,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
four.wav,four.mpg,four,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
swayed.wav,swayed.mpg,swayed,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
beer.wav,beer.mpg,beer,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
script.wav,script.mpg,script,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cook.wav,cook.mpg,cook,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
clerk.wav,clerk.mpg,clerk,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
belch.wav,belch.mpg,belch,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
clown.wav,clown.mpg,clown,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cone.wav,cone.mpg,cone,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
budge.wav,budge.mpg,budge,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fried.wav,fried.mpg,fried,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
drug.wav,drug.mpg,drug,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bound.wav,bound.mpg,bound,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cross.wav,cross.mpg,cross,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
gown.wav,gown.mpg,gown,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
phase.wav,phase.mpg,phase,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
draw.wav,draw.mpg,draw,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
coil.wav,coil.mpg,coil,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bust.wav,bust.mpg,bust,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
tool.wav,tool.mpg,tool,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
