Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
chop.wav,chop.mpg,chop,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dance.wav,dance.mpg,dance,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
awe.wav,awe.mpg,awe,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crow.wav,crow.mpg,crow,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
smack.wav,smack.mpg,smack,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bite.wav,bite.mpg,bite,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
feast.wav,feast.mpg,feast,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
groan.wav,groan.mpg,groan,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fuss.wav,fuss.mpg,fuss,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cab.wav,cab.mpg,cab,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
glass.wav,glass.mpg,glass,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
drain.wav,drain.mpg,drain,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
groom.wav,groom.mpg,groom,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
green.wav,green.mpg,green,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bowl.wav,bowl.mpg,bowl,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bin.wav,bin.mpg,bin,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
grind.wav,grind.mpg,grind,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bunch.wav,bunch.mpg,bunch,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
flag.wav,flag.mpg,flag,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gas.wav,gas.mpg,gas,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cause.wav,cause.mpg,cause,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bell.wav,bell.mpg,bell,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
nice.wav,nice.mpg,nice,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
fur.wav,fur.mpg,fur,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bridge.wav,bridge.mpg,bridge,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
crane.wav,crane.mpg,crane,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
deed.wav,deed.mpg,deed,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cry.wav,cry.mpg,cry,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
beast.wav,beast.mpg,beast,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bug.wav,bug.mpg,bug,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
eve.wav,eve.mpg,eve,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
boost.wav,boost.mpg,boost,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
blend.wav,blend.mpg,blend,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cute.wav,cute.mpg,cute,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
glide.wav,glide.mpg,glide,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cream.wav,cream.mpg,cream,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dive.wav,dive.mpg,dive,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cheer.wav,cheer.mpg,cheer,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
round.wav,round.mpg,round,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
grass.wav,grass.mpg,grass,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dual.wav,dual.mpg,dual,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
fill.wav,fill.mpg,fill,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
shock.wav,shock.mpg,shock,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
leapt.wav,leapt.mpg,leapt,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
file.wav,file.mpg,file,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bright.wav,bright.mpg,bright,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cook.wav,cook.mpg,cook,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
edge.wav,edge.mpg,edge,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
pact.wav,pact.mpg,pact,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dial.wav,dial.mpg,dial,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
goat.wav,goat.mpg,goat,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
choke.wav,choke.mpg,choke,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cane.wav,cane.mpg,cane,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
fright.wav,fright.mpg,fright,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
guest.wav,guest.mpg,guest,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
buzz.wav,buzz.mpg,buzz,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
film.wav,film.mpg,film,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
snake.wav,snake.mpg,snake,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bird.wav,bird.mpg,bird,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fierce.wav,fierce.mpg,fierce,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fool.wav,fool.mpg,fool,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
duck.wav,duck.mpg,duck,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fat.wav,fat.mpg,fat,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
grip.wav,grip.mpg,grip,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
chump.wav,chump.mpg,chump,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bland.wav,bland.mpg,bland,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
mars.wav,mars.mpg,mars,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
grape.wav,grape.mpg,grape,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
tear.wav,tear.mpg,tear,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
break.wav,break.mpg,break,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cent.wav,cent.mpg,cent,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bar.wav,bar.mpg,bar,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bloom.wav,bloom.mpg,bloom,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
brain.wav,brain.mpg,brain,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fee.wav,fee.mpg,fee,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
beam.wav,beam.mpg,beam,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
three.wav,three.mpg,three,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gut.wav,gut.mpg,gut,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
grand.wav,grand.mpg,grand,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
guess.wav,guess.mpg,guess,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bind.wav,bind.mpg,bind,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
grab.wav,grab.mpg,grab,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
spire.wav,spire.mpg,spire,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
doom.wav,doom.mpg,doom,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
folk.wav,folk.mpg,folk,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cloak.wav,cloak.mpg,cloak,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
globe.wav,globe.mpg,globe,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bye.wav,bye.mpg,bye,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cheek.wav,cheek.mpg,cheek,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cruel.wav,cruel.mpg,cruel,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cycle.wav,cycle.mpg,cycle,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
steam.wav,steam.mpg,steam,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dump.wav,dump.mpg,dump,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
choir.wav,choir.mpg,choir,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
count.wav,count.mpg,count,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dock.wav,dock.mpg,dock,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
boil.wav,boil.mpg,boil,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
crush.wav,crush.mpg,crush,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
