Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
thorn.wav,thorn.mpg,thorn,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
flick.wav,flick.mpg,flick,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
drunk.wav,drunk.mpg,drunk,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
solve.wav,solve.mpg,solve,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
chip.wav,chip.mpg,chip,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
guess.wav,guess.mpg,guess,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
beach.wav,beach.mpg,beach,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
floor.wav,floor.mpg,floor,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bleed.wav,bleed.mpg,bleed,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
two.wav,two.mpg,two,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
wear.wav,wear.mpg,wear,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
fee.wav,fee.mpg,fee,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bowl.wav,bowl.mpg,bowl,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
flask.wav,flask.mpg,flask,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
edge.wav,edge.mpg,edge,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
egg.wav,egg.mpg,egg,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
hug.wav,hug.mpg,hug,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gulp.wav,gulp.mpg,gulp,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chef.wav,chef.mpg,chef,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
weep.wav,weep.mpg,weep,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bark.wav,bark.mpg,bark,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
skull.wav,skull.mpg,skull,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
creep.wav,creep.mpg,creep,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
coat.wav,coat.mpg,coat,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
glide.wav,glide.mpg,glide,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
boat.wav,boat.mpg,boat,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
wind.wav,wind.mpg,wind,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bunch.wav,bunch.mpg,bunch,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
thrown.wav,thrown.mpg,thrown,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chief.wav,chief.mpg,chief,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
blade.wav,blade.mpg,blade,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
den.wav,den.mpg,den,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
freeze.wav,freeze.mpg,freeze,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
curl.wav,curl.mpg,curl,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fade.wav,fade.mpg,fade,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
grown.wav,grown.mpg,grown,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bias.wav,bias.mpg,bias,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
read.wav,read.mpg,read,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
beg.wav,beg.mpg,beg,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
gloom.wav,gloom.mpg,gloom,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
bean.wav,bean.mpg,bean,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
lie.wav,lie.mpg,lie,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
brown.wav,brown.mpg,brown,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
gust.wav,gust.mpg,gust,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fail.wav,fail.mpg,fail,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
duct.wav,duct.mpg,duct,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dune.wav,dune.mpg,dune,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
fool.wav,fool.mpg,fool,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fuel.wav,fuel.mpg,fuel,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
beast.wav,beast.mpg,beast,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
layer.wav,layer.mpg,layer,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cheap.wav,cheap.mpg,cheap,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
guard.wav,guard.mpg,guard,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
flip.wav,flip.mpg,flip,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
dawn.wav,dawn.mpg,dawn,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
coil.wav,coil.mpg,coil,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
client.wav,client.mpg,client,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
clown.wav,clown.mpg,clown,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
stain.wav,stain.mpg,stain,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bow.wav,bow.mpg,bow,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
four.wav,four.mpg,four,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
truck.wav,truck.mpg,truck,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bridge.wav,bridge.mpg,bridge,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
chat.wav,chat.mpg,chat,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
creek.wav,creek.mpg,creek,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
blur.wav,blur.mpg,blur,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
dumb.wav,dumb.mpg,dumb,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bless.wav,bless.mpg,bless,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
crowd.wav,crowd.mpg,crowd,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cheek.wav,cheek.mpg,cheek,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
teen.wav,teen.mpg,teen,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
rid.wav,rid.mpg,rid,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
brawl.wav,brawl.mpg,brawl,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
draft.wav,draft.mpg,draft,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
row.wav,row.mpg,row,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
tool.wav,tool.mpg,tool,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
chop.wav,chop.mpg,chop,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
bath.wav,bath.mpg,bath,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
dare.wav,dare.mpg,dare,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dope.wav,dope.mpg,dope,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
groom.wav,groom.mpg,groom,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
steam.wav,steam.mpg,steam,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
dress.wav,dress.mpg,dress,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
quest.wav,quest.mpg,quest,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
batch.wav,batch.mpg,batch,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
cork.wav,cork.mpg,cork,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cake.wav,cake.mpg,cake,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
gang.wav,gang.mpg,gang,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
bird.wav,bird.mpg,bird,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
grade.wav,grade.mpg,grade,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
fad.wav,fad.mpg,fad,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
beard.wav,beard.mpg,beard,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
faint.wav,faint.mpg,faint,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
news.wav,news.mpg,news,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gun.wav,gun.mpg,gun,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
fat.wav,fat.mpg,fat,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
craft.wav,craft.mpg,craft,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
flee.wav,flee.mpg,flee,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fable.wav,fable.mpg,fable,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
