Audio_Only_Files,Video_Files,Original_Word_List,noiseLevelCode,conditionCodes,noiseLevelFile1,noiseLevelFile2
debt.wav,debt.mpg,debt,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
brand.wav,brand.mpg,brand,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
dive.wav,dive.mpg,dive,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
quest.wav,quest.mpg,quest,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
peach.wav,peach.mpg,peach,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
glove.wav,glove.mpg,glove,4,A,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
check.wav,check.mpg,check,1,A,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cop.wav,cop.mpg,cop,2,A,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bite.wav,bite.mpg,bite,6,A,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
truce.wav,truce.mpg,truce,3,A,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
blot.wav,blot.mpg,blot,5,A,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
farm.wav,farm.mpg,farm,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
sake.wav,sake.mpg,sake,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cheek.wav,cheek.mpg,cheek,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
dust.wav,dust.mpg,dust,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
gym.wav,gym.mpg,gym,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
boss.wav,boss.mpg,boss,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
croak.wav,croak.mpg,croak,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
gas.wav,gas.mpg,gas,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
row.wav,row.mpg,row,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
grief.wav,grief.mpg,grief,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
crook.wav,crook.mpg,crook,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bin.wav,bin.mpg,bin,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bed.wav,bed.mpg,bed,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cult.wav,cult.mpg,cult,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
dock.wav,dock.mpg,dock,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
gun.wav,gun.mpg,gun,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
fail.wav,fail.mpg,fail,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
fool.wav,fool.mpg,fool,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
shock.wav,shock.mpg,shock,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
shed.wav,shed.mpg,shed,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
care.wav,care.mpg,care,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
glue.wav,glue.mpg,glue,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
barge.wav,barge.mpg,barge,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
cloud.wav,cloud.mpg,cloud,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
duet.wav,duet.mpg,duet,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
glide.wav,glide.mpg,glide,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
blast.wav,blast.mpg,blast,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
cloak.wav,cloak.mpg,cloak,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
cough.wav,cough.mpg,cough,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
gulp.wav,gulp.mpg,gulp,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
friend.wav,friend.mpg,friend,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
bright.wav,bright.mpg,bright,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
duck.wav,duck.mpg,duck,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bench.wav,bench.mpg,bench,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
claim.wav,claim.mpg,claim,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
spray.wav,spray.mpg,spray,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
eight.wav,eight.mpg,eight,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
blaze.wav,blaze.mpg,blaze,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
client.wav,client.mpg,client,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
clumps.wav,clumps.mpg,clumps,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
tense.wav,tense.mpg,tense,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
cent.wav,cent.mpg,cent,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
flu.wav,flu.mpg,flu,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
cried.wav,cried.mpg,cried,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
file.wav,file.mpg,file,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
clerk.wav,clerk.mpg,clerk,6,AV,Pink_Noise_6_1.wav,Pink_Noise_6_2.wav
toy.wav,toy.mpg,toy,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
germ.wav,germ.mpg,germ,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
guess.wav,guess.mpg,guess,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
chow.wav,chow.mpg,chow,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cute.wav,cute.mpg,cute,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
fee.wav,fee.mpg,fee,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
flesh.wav,flesh.mpg,flesh,2,AV,Pink_Noise_2_1.wav,Pink_Noise_2_2.wav
bass.wav,bass.mpg,bass,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
chore.wav,chore.mpg,chore,1,AV,Pink_Noise_1_1.wav,Pink_Noise_1_2.wav
belch.wav,belch.mpg,belch,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
cheat.wav,cheat.mpg,cheat,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bear.wav,bear.mpg,bear,4,AV,Pink_Noise_4_1.wav,Pink_Noise_4_2.wav
bump.wav,bump.mpg,bump,5,AV,Pink_Noise_5_1.wav,Pink_Noise_5_2.wav
desk.wav,desk.mpg,desk,3,AV,Pink_Noise_3_1.wav,Pink_Noise_3_2.wav
